ď»żSOURSYSTEM;BILL_NUM;BILL_ITEM;BILL_TYP;BILL_CAT;INVOICEDAT;CALDAY;MATERIAL;DOC_NUMBER;S_ORD_ITEM;SALESEMPLY;SALES_GRP;SALES_OFF;FORWAGENT;SOLD_TO;SHIP_TO;BILLTOPRTY;PAYER;SALES_ACT;SALES_AREA;SALESORG;DISTR_CHAN;DIVISION;COMP_CODE;PLANT;BILL_QTY;   Value  ;COST;TRF_COST;DOC_CURRCY;LOC_CURRCY; DOC_RATE ;PROD_HIER;PROD_CUSTGROUPE;PROD_COUNTRY;DESCHIER;CONV_QTY;PROFITCENTER;ORDERREASON
HG;212/26;3;;;20260217;20260217;A5750B51DD;A322ADEE7F;;PL01;;;;PL/748;;;;;;;1;2;9005;9005;2;5075;4158;;EUR;PLN;378.19;210245;;PL;;;8DC236D6E4;
HG;207/26;1;;;20260209;20260209;4E3581E67B;0DD4291A59;;PL01;;;;PL/2267;;;;;;;1;2;9005;9005;2;124800;0;;HUF;PLN;1;510610;;PL;;;8DC236D6E4;
HG;207/26;2;;;20260209;20260209;4E3581E67B;0DD4291A59;;PL01;;;;PL/2267;;;;;;;1;2;9005;9005;2;126400;-248340;;HUF;PLN;1;510610;;PL;;;8DC236D6E4;
HG;207/26;3;;;20260209;20260209;4E3581E67B;0DD4291A59;;PL01;;;;PL/2267;;;;;;;1;2;9005;9005;1;17300;0;;HUF;PLN;1;510610;;PL;;;8DC236D6E4;
HG;208/26;1;;;20260217;20260217;4E3581E67B;1528E4C332;;PL03;;;;PL/2061;;;;;;;1;1;9005;9005;2;43600;32400;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;208/26;2;;;20260217;20260217;4E3581E67B;1528E4C332;;PL03;;;;PL/2061;;;;;;;1;1;9005;9005;50;32500;24300;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;200584/26;1;;;20260217;20260217;4E3581E67B;AD68F78BE8;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;17624;16200;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200585/26;1;;;20260218;20260218;4E3581E67B;351140D25B;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;60;31732;29160;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;10
HG;200585/26;2;;;20260218;20260218;4E3581E67B;351140D25B;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;26405;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;10
HG;200585/26;3;;;20260218;20260218;855DD55FDF;351140D25B;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;57246;34014;;EUR;PLN;377.76;110371;;PL;;;9832C7853A;10
HG;0/0;313;;;20260218;20260218;4E3581E67B;351140D25B;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;40500;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;211/26;1;;;20260211;20260211;4E3581E67B;D331A53CA4;;PL03;;;;PL/3850;;;;;;;1;1;9005;9005;2;32700;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;211/26;2;;;20260211;20260211;4E3581E67B;D331A53CA4;;PL03;;;;PL/3850;;;;;;;1;1;9005;9005;1;68600;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;314;;;20260211;20260211;3F684F67E9;6D92FD8DC9;;PL01;;;;PL/3534;;;;;;;1;2;9005;9005;-9;-33268;-22146;;EUR;PLN;1;210245;;PL;;;8DC236D6E4;
HG;200586/26;1;;;20260211;20260211;3F684F67E9;6D92FD8DC9;;PL01;;;;PL/3534;;;;;;;1;2;9005;9005;9;33268;22146;;EUR;PLN;378.35;210245;;PL;;;8DC236D6E4;
HG;200587/26;1;;;20260218;20260218;3A451AF67F;8FDCC146E6;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;2936706;1805642;;EUR;PLN;377.76;110174;;PL;;;CAC7A4FAFC;10
HG;200597/26;1;;;20260219;20260219;235B2A9032;E3381E4C54;;PL03;;;;PL/2064;;;;;;;1;1;9005;9005;4;118304;29353;;EUR;PLN;377.76;111001;;PL;;;CAC7A4FAFC;10
HG;200588/26;1;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;31768;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200588/26;2;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;161109;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200588/26;3;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;100599;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200588/26;4;;;20260217;20260217;F04BFD662E;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;2;635;183;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200588/26;5;;;20260217;20260217;244D8A28DD;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;121;30;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200588/26;6;;;20260217;20260217;84959F05E4;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;6603;2425;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200588/26;7;;;20260217;20260217;80E551DD06;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;11;3952;2573;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200588/26;8;;;20260217;20260217;05FCE628DE;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;1191;269;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200588/26;9;;;20260217;20260217;4E76F9C798;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;2462;574;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;0/0;315;;;20260219;20260219;DC2DF95FEC;1FF5E545DE;;PL03;;;;PL/0;;;;;;;1;1;9005;9005;1;0;52370;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;0/0;316;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;16;0;259200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;317;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;220;143000;106920;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;318;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;28350;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;319;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;320;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;44550;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;321;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;48600;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;322;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;52650;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;323;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;4;0;56700;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;324;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;12150;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;200589/26;1;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-1;-31768;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200589/26;2;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-1;-161109;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200589/26;3;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-1;-100599;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200589/26;4;;;20260217;20260217;80E551DD06;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-11;-3952;-2573;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200589/26;5;;;20260217;20260217;F04BFD662E;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-2;-635;-183;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200589/26;6;;;20260217;20260217;244D8A28DD;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-1;-121;-30;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200589/26;7;;;20260217;20260217;05FCE628DE;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-1;-1191;-269;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200589/26;8;;;20260217;20260217;4E76F9C798;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-1;-2462;-574;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200589/26;9;;;20260217;20260217;84959F05E4;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;-1;-6603;-2425;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200590/26;1;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;2;63536;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200590/26;2;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;161109;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200590/26;3;;;20260217;20260217;4E3581E67B;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;100599;0;;EUR;PLN;378.19;510620;;PL;;;9832C7853A;10
HG;200590/26;4;;;20260217;20260217;80E551DD06;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;11;3952;2573;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200590/26;5;;;20260217;20260217;F04BFD662E;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;2;635;183;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200590/26;6;;;20260217;20260217;244D8A28DD;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;121;30;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200590/26;7;;;20260217;20260217;05FCE628DE;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;1191;269;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200590/26;8;;;20260217;20260217;4E76F9C798;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;2462;574;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;200590/26;9;;;20260217;20260217;84959F05E4;EAF4BCD687;;PL03;;;;PL/3936;;;;;;;1;1;9005;9005;1;6603;2425;;EUR;PLN;378.19;110788;;PL;;;9832C7853A;10
HG;214/26;1;;;20260219;20260219;4623AF2168;5C6FF2F3E3;;PL03;;;;PL/2285;;;;;;;1;1;9005;9005;10;31878;10926;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;214/26;2;;;20260219;20260219;4623AF2168;5C6FF2F3E3;;PL03;;;;PL/2285;;;;;;;1;1;9005;9005;10;35073;10477;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;0/0;325;;;20260218;20260218;4E3581E67B;C92DCAA70D;;PL03;;;;PL/2061;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;326;;;20260218;20260218;4E3581E67B;C92DCAA70D;;PL03;;;;PL/2061;;;;;;;1;1;9005;9005;90;0;43740;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;200592/26;1;;;20260218;20260218;4E3581E67B;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;3;60290;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;10
HG;200592/26;2;;;20260218;20260218;4E3581E67B;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;1;40420;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;10
HG;200592/26;3;;;20260218;20260218;4623AF2168;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;5;15337;5284;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200592/26;4;;;20260218;20260218;166A0C4906;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;1;914;332;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200592/26;5;;;20260218;20260218;0512D8BBD8;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;3;6516;1005;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200592/26;6;;;20260218;20260218;84959F05E4;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;3;19787;7805;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200592/26;7;;;20260218;20260218;8F64FD7196;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;2;30123;9250;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200592/26;8;;;20260218;20260218;4623AF2168;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;3;22609;8034;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;0/0;327;;;20260218;20260218;4E3581E67B;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;2;0;36450;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;328;;;20260218;20260218;4E3581E67B;3A4759CA09;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;50;0;24300;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;200593/26;1;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;8197;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200593/26;2;;;20260218;20260218;0315DA91A5;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;32045;3159;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200594/26;1;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;6;98380;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200594/26;2;;;20260218;20260218;0315DA91A5;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;49721;6317;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200594/26;3;;;20260218;20260218;4623AF2168;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;9;40775;9553;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200594/26;4;;;20260218;20260218;DC2DF95FEC;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;80123;52388;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200595/26;1;;;20260218;20260218;0315DA91A5;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;24860;3159;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200595/26;2;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;4;65594;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200595/26;3;;;20260218;20260218;0315DA91A5;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;32045;3159;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200595/26;4;;;20260218;20260218;4623AF2168;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;5213;2174;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200595/26;5;;;20260218;20260218;4E76F9C798;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2089;563;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200595/26;6;;;20260218;20260218;DC2DF95FEC;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;80123;52388;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200595/26;7;;;20260218;20260218;4623AF2168;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2988;1851;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200595/26;8;;;20260218;20260218;3C1D9AFD12;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;16580;9546;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200596/26;1;;;20260218;20260218;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;24596;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200596/26;2;;;20260218;20260218;4623AF2168;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2607;1087;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200596/26;3;;;20260218;20260218;4E76F9C798;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;6267;1689;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200596/26;4;;;20260218;20260218;4623AF2168;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2988;1851;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;213/26;1;;;20260218;20260218;B5CA691F47;0EE2C27666;;PL01;;;;PL/7051;;;;;;;1;2;9005;9005;30;1059617;614683;;EUR;PLN;377.76;210232;;PL;;;8DC236D6E4;
HG;0/0;329;;;20260219;20260219;48A0FEC7AE;A0CF981EFD;;PL01;;;;PL/0;;;;;;;1;2;9005;9005;2;0;7323;;HUF;PLN;1;210223;;PL;;;8DC236D6E4;
HG;215/26;1;;;20260218;20260218;4E3581E67B;DC9CF14D32;;PL03;;;;PL/4017;;;;;;;1;1;9005;9005;5;43254;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;215/26;2;;;20260218;20260218;4E3581E67B;DC9CF14D32;;PL03;;;;PL/4017;;;;;;;1;1;9005;9005;2;28710;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;215/26;3;;;20260218;20260218;4E3581E67B;DC9CF14D32;;PL03;;;;PL/4017;;;;;;;1;1;9005;9005;3;14619;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;215/26;4;;;20260218;20260218;4E3581E67B;DC9CF14D32;;PL03;;;;PL/4017;;;;;;;1;1;9005;9005;2;9746;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;0/0;330;;;20260218;20260218;4E3581E67B;DC9CF14D32;;PL03;;;;PL/4017;;;;;;;1;1;9005;9005;2;0;28350;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;331;;;20260218;20260218;4E3581E67B;DC9CF14D32;;PL03;;;;PL/4017;;;;;;;1;1;9005;9005;2;0;28350;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;332;;;20260218;20260218;4E3581E67B;DC9CF14D32;;PL03;;;;PL/4017;;;;;;;1;1;9005;9005;10;0;4860;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;200598/26;1;;;20260218;20260218;C0B2EBE2A3;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;61477;34609;;EUR;PLN;377.76;110374;;PL;;;9832C7853A;10
HG;200598/26;2;;;20260218;20260218;C0B2EBE2A3;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;152838;85145;;EUR;PLN;377.76;110374;;PL;;;9832C7853A;10
HG;200598/26;3;;;20260218;20260218;6D19185034;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;1284;578;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200598/26;4;;;20260218;20260218;C0B2EBE2A3;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;175118;96879;;EUR;PLN;377.76;110374;;PL;;;9832C7853A;10
HG;200598/26;5;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;5;39665;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200598/26;6;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;32487;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200598/26;7;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;10;158659;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200598/26;8;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;7933;0;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200598/26;9;;;20260218;20260218;A5AF8D4DA7;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;112112;66844;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200599/26;1;;;20260218;20260218;7554821CF4;2D7C1C30FA;;PL01;;;;PL/1154;;;;;;;1;2;9005;9005;2;5175;2456;;EUR;PLN;377.76;210245;;PL;;;8DC236D6E4;
HG;0/0;333;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;7;0;105300;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;334;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;6;0;97200;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;335;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;0;8100;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;336;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;0;8100;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;337;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;60;0;29160;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;338;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;42;0;676350;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;339;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;19;0;307800;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;340;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;69;0;1109700;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;341;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;740;0;359640;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;342;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;3;0;24300;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;343;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;0;12150;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;200600/26;1;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;31732;32400;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200600/26;2;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;31732;32400;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;35
HG;200600/26;3;;;20260218;20260218;C873948038;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;7;37485;13496;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;4;;;20260218;20260218;4623AF2168;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;12247;4294;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;5;;;20260218;20260218;4623AF2168;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;11677;4250;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;6;;;20260218;20260218;9972DF9277;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;20943;7438;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;7;;;20260218;20260218;4623AF2168;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;13;35887;13996;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;8;;;20260218;20260218;8882BC35F5;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;6;13811;3328;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;9;;;20260218;20260218;42D99FA3C8;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;72;22;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;10;;;20260218;20260218;D6D2325BE1;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;325;96;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;11;;;20260218;20260218;DC2DF95FEC;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;1;84837;48248;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;200600/26;12;;;20260218;20260218;C47F2B628F;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;2;10929;4007;;EUR;PLN;377.76;110788;;PL;;;9832C7853A;10
HG;0/0;344;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;-2;0;-32400;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;345;;;20260218;20260218;4E3581E67B;370FD76B86;;PL03;;;;PL/4919;;;;;;;1;1;9005;9005;-2;0;-32400;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;200601/26;1;;;20260218;20260218;4E3581E67B;B723FF8635;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;35207;32400;;EUR;PLN;377.76;510620;;PL;;;9832C7853A;10
