ď»żSOURSYSTEM;BILL_NUM;BILL_ITEM;BILL_TYP;BILL_CAT;INVOICEDAT;CALDAY;MATERIAL;DOC_NUMBER;S_ORD_ITEM;SALESEMPLY;SALES_GRP;SALES_OFF;FORWAGENT;SOLD_TO;SHIP_TO;BILLTOPRTY;PAYER;SALES_ACT;SALES_AREA;SALESORG;DISTR_CHAN;DIVISION;COMP_CODE;PLANT;BILL_QTY;   Value  ;COST;TRF_COST;DOC_CURRCY;LOC_CURRCY; DOC_RATE ;PROD_HIER;PROD_CUSTGROUPE;PROD_COUNTRY;DESCHIER;CONV_QTY;PROFITCENTER;ORDERREASON;Unnamed: 39;Unnamed: 40;Unnamed: 41
HG;0/0;210;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;15;136054;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;211;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;27;101086;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;212;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;8;40450;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;213;;;20260113;20260113;D10568F36F;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;10962;3926;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;214;;;20260113;20260113;C6377E46DF;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2818;1056;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;215;;;20260113;20260113;BB0D0C1403;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;965;435;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;216;;;20260113;20260113;4E76F9C798;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2258;574;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;217;;;20260113;20260113;8882BC35F5;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2354;567;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;218;;;20260113;20260113;2EC5A5D2A5;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2123;694;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;219;;;20260113;20260113;D2A65B0AF4;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;8858;3105;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;220;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;26;141497;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;221;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;33;299320;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;222;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;3;38211;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;223;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;12;44927;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;224;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;14;70787;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;225;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;11733;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;226;;;20260113;20260113;860F6BC443;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;2142;790;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;227;;;20260113;20260113;80E551DD06;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;656;454;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;228;;;20260113;20260113;244D8A28DD;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;116;30;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;229;;;20260113;20260113;093C4A0F53;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;1891;588;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;230;;;20260113;20260113;C6377E46DF;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2818;1056;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;231;;;20260113;20260113;5B22F893BE;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;1274;328;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;232;;;20260113;20260113;84959F05E4;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;6;36358;15840;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;233;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-50;-272109;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;234;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-15;-136054;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;235;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-27;-101086;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;236;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-8;-40450;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;237;;;20260113;20260113;C6377E46DF;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-2818;-1056;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;238;;;20260113;20260113;4E76F9C798;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-2258;-574;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;239;;;20260113;20260113;D10568F36F;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-2;-10962;-3926;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;240;;;20260113;20260113;2EC5A5D2A5;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-2123;-694;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;241;;;20260113;20260113;D2A65B0AF4;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-8858;-3105;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;242;;;20260113;20260113;BB0D0C1403;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-2;-965;-435;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;243;;;20260113;20260113;8882BC35F5;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-2354;-567;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;244;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-26;-141497;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;245;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-33;-299320;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;246;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-3;-38211;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;247;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-12;-44927;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;248;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-14;-70787;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;249;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-2;-11733;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;250;;;20260113;20260113;860F6BC443;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-2;-2142;-790;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;251;;;20260113;20260113;80E551DD06;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-2;-656;-454;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;252;;;20260113;20260113;244D8A28DD;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-116;-30;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;253;;;20260113;20260113;093C4A0F53;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-1891;-588;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;254;;;20260113;20260113;C6377E46DF;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-2818;-1056;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;255;;;20260113;20260113;5B22F893BE;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-1;-1274;-328;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;256;;;20260113;20260113;84959F05E4;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;-6;-36358;-15840;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200286/26;1;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;50;272109;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200286/26;2;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;15;136054;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200286/26;3;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;27;101086;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200286/26;4;;;20260113;20260113;4E3581E67B;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;8;40450;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200286/26;5;;;20260113;20260113;C6377E46DF;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2818;1056;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200286/26;6;;;20260113;20260113;BB0D0C1403;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;965;435;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200286/26;7;;;20260113;20260113;4E76F9C798;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2258;574;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200286/26;8;;;20260113;20260113;8882BC35F5;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2354;567;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200286/26;9;;;20260113;20260113;D10568F36F;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;10962;3926;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200286/26;10;;;20260113;20260113;2EC5A5D2A5;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2123;694;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200286/26;11;;;20260113;20260113;D2A65B0AF4;2A70E44F9B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;8858;3105;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;71/26;1;;;20260113;20260113;4E3581E67B;622E371D83;;PL01;;;;PL/4203;;;;;;;1;2;9005;9005;1;389000;0;;PLN;PLN;1;510610;;PL;;;8DC236D6E4;;;;
HG;200287/26;1;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;26;141497;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200287/26;2;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;33;299320;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200287/26;3;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;3;38211;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200287/26;4;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;12;44927;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200287/26;5;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;14;70787;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200287/26;6;;;20260113;20260113;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;11733;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200287/26;7;;;20260113;20260113;860F6BC443;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;2142;790;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200287/26;8;;;20260113;20260113;80E551DD06;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;2;656;454;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200287/26;9;;;20260113;20260113;244D8A28DD;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;116;30;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200287/26;10;;;20260113;20260113;093C4A0F53;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;1891;588;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200287/26;11;;;20260113;20260113;C6377E46DF;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;2818;1056;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200287/26;12;;;20260113;20260113;5B22F893BE;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;1274;328;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200287/26;13;;;20260113;20260113;84959F05E4;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;6;36358;15840;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200288/26;1;;;20260120;20260120;4E3581E67B;9848923B89;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;17961;16200;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;200288/26;2;;;20260120;20260120;4E3581E67B;9848923B89;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;70;37772;34020;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;200288/26;3;;;20260120;20260120;C6377E46DF;9848923B89;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2659;1071;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;200288/26;4;;;20260120;20260120;8F64FD7196;9848923B89;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;13066;4812;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;200289/26;1;;;20260120;20260120;4E3581E67B;D3B3DB9B99;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;64367;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;200289/26;2;;;20260120;20260120;4E3581E67B;D3B3DB9B99;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;5;143380;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;200289/26;3;;;20260120;20260120;4623AF2168;D3B3DB9B99;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;123029;24057;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;200289/26;4;;;20260120;20260120;4623AF2168;D3B3DB9B99;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;205588;40042;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;200289/26;5;;;20260120;20260120;53039E3476;D3B3DB9B99;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;69751;40689;;EUR;PLN;385.43;110371;;PL;;;9832C7853A;10;;;
HG;0/0;257;;;20260120;20260120;4E3581E67B;D3B3DB9B99;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;4;0;68850;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;258;;;20260120;20260120;4E3581E67B;D3B3DB9B99;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;160;0;77760;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200290/26;1;;;20260120;20260120;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;24;33301;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;200290/26;2;;;20260120;20260120;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;6;12025;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;200290/26;3;;;20260120;20260120;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;18;50646;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;200290/26;4;;;20260120;20260120;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;50;5203;1100;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;200290/26;5;;;20260120;20260120;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;2;24513;24300;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;200290/26;6;;;20260120;20260120;BB0D0C1403;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;1;474;219;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;200290/26;7;;;20260120;20260120;D2A65B0AF4;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;1;8838;3114;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;200290/26;8;;;20260120;20260120;4623AF2168;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;1;5465;1690;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;259;;;20260120;20260120;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;260;;;20260120;20260120;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;120;0;58320;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200291/26;1;;;20260119;20260119;4E3581E67B;253474C3BC;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;17986;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;10;;;
HG;200291/26;2;;;20260119;20260119;84959F05E4;253474C3BC;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;5728;2550;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;200291/26;3;;;20260119;20260119;8F64FD7196;253474C3BC;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;13081;4625;;EUR;PLN;385.97;110788;;PL;;;9832C7853A;10;;;
HG;0/0;261;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;41;489882;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;262;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;10;166891;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;263;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;3;26363;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;264;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;21;184544;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;265;;;20260120;20260120;4E3581E67B;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;6;52727;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;68;;;
HG;0/0;266;;;20260120;20260120;80E551DD06;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;48;15984;10908;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;267;;;20260120;20260120;C6377E46DF;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;10;28133;10555;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;268;;;20260120;20260120;185B7ED22A;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;1;289;66;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;269;;;20260120;20260120;8F64FD7196;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;1;13837;4625;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;270;;;20260120;20260120;CFEC126818;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;1;16015;5555;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;271;;;20260120;20260120;4C0ABF5F52;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;10;23137;8673;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;272;;;20260120;20260120;2AF6922C74;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;9;18543;4991;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;273;;;20260120;20260120;7CF53AF1EA;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;9;23226;6019;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;0/0;274;;;20260120;20260120;166A0C4906;6515CE2933;;PL03;;;;PL/3401;;;;;;;1;1;9005;9005;2;1692;825;;EUR;PLN;385.43;110788;;PL;;;9832C7853A;10;;;
HG;200292/26;1;;;20260120;20260120;4E3581E67B;9BAD529338;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;26942;24300;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;200292/26;2;;;20260120;20260120;4E3581E67B;9BAD529338;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;110;59356;53460;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;200293/26;1;;;20260119;20260119;4E3581E67B;9CFCC20907;;PL03;;;;PL/3223;;;;;;;1;1;9005;9005;1;4825;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;200293/26;2;;;20260119;20260119;4E3581E67B;9CFCC20907;;PL03;;;;PL/3223;;;;;;;1;1;9005;9005;18;253582;0;;EUR;PLN;385.97;510620;;PL;;;9832C7853A;68;;;
HG;0/0;275;;;20260119;20260119;4E3581E67B;9CFCC20907;;PL03;;;;PL/3223;;;;;;;1;1;9005;9005;8;0;133650;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;276;;;20260119;20260119;4E3581E67B;9CFCC20907;;PL03;;;;PL/3223;;;;;;;1;1;9005;9005;300;0;145800;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200294/26;1;;;20260120;20260120;4E3581E67B;ABF181081D;;PL03;;;;PL/5930;;;;;;;1;1;9005;9005;1;26325;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;200294/26;2;;;20260120;20260120;4E3581E67B;ABF181081D;;PL03;;;;PL/5930;;;;;;;1;1;9005;9005;1;30757;0;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;0/0;277;;;20260120;20260120;4E3581E67B;ABF181081D;;PL03;;;;PL/5930;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;278;;;20260120;20260120;4E3581E67B;ABF181081D;;PL03;;;;PL/5930;;;;;;;1;1;9005;9005;20;0;9720;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;279;;;20260120;20260120;4E3581E67B;FE231C695F;;PL03;;;;PL/3510;;;;;;;1;1;9005;9005;100;0;48600;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;280;;;20260120;20260120;4E3581E67B;C06E2C37D3;;PL03;;;;PL/5066;;;;;;;1;1;9005;9005;100;0;48600;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;281;;;20260120;20260120;4E3581E67B;CB0A8D8953;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;282;;;20260120;20260120;4E3581E67B;CB0A8D8953;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;120;0;58320;;PLN;PLN;1;510620;;PL;;;CAC7A4FAFC;10;;;
HG;200296/26;1;;;20260120;20260120;4E3581E67B;0A016224F9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;35922;32400;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;200296/26;2;;;20260120;20260120;4E3581E67B;0A016224F9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;23511;20600;;EUR;PLN;385.43;510620;;PL;;;9832C7853A;10;;;
HG;0/0;283;;;20260121;20260121;4E3581E67B;DBADA2608E;;PL03;;;;PL/691;;;;;;;1;1;9005;9005;20;0;9720;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
